DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,BORROWERS_CTY:Borrowers' country,TC_BORROWERS:Borrowing sector,TC_LENDERS:Lending sector,CG_DTYPE:Credit gap data type,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1976-03-31,F:Free,,A:Normal value,94.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1976-06-30,F:Free,,A:Normal value,94.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1976-09-30,F:Free,,A:Normal value,94.1
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1976-12-31,F:Free,,A:Normal value,94.7
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1977-03-31,F:Free,,A:Normal value,94.8
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1977-06-30,F:Free,,A:Normal value,95.9
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1977-09-30,F:Free,,A:Normal value,96.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1977-12-31,F:Free,,A:Normal value,97.1
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1978-03-31,F:Free,,A:Normal value,97.1
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1978-06-30,F:Free,,A:Normal value,98.1
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1978-09-30,F:Free,,A:Normal value,98.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1978-12-31,F:Free,,A:Normal value,98.5
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1979-03-31,F:Free,,A:Normal value,97.8
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1979-06-30,F:Free,,A:Normal value,99.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1979-09-30,F:Free,,A:Normal value,100.0
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1979-12-31,F:Free,,A:Normal value,100.6
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1980-03-31,F:Free,,A:Normal value,100.8
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1980-06-30,F:Free,,A:Normal value,100.3
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1980-09-30,F:Free,,A:Normal value,100.8
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1980-12-31,F:Free,,A:Normal value,101.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1981-03-31,F:Free,,A:Normal value,100.0
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1981-06-30,F:Free,,A:Normal value,100.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1981-09-30,F:Free,,A:Normal value,99.5
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1981-12-31,F:Free,,A:Normal value,99.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1982-03-31,F:Free,,A:Normal value,99.7
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1982-06-30,F:Free,,A:Normal value,100.6
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1982-09-30,F:Free,,A:Normal value,101.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1982-12-31,F:Free,,A:Normal value,101.9
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1983-03-31,F:Free,,A:Normal value,101.7
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1983-06-30,F:Free,,A:Normal value,102.5
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1983-09-30,F:Free,,A:Normal value,102.9
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1983-12-31,F:Free,,A:Normal value,103.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1984-03-31,F:Free,,A:Normal value,103.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1984-06-30,F:Free,,A:Normal value,104.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1984-09-30,F:Free,,A:Normal value,104.9
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1984-12-31,F:Free,,A:Normal value,106.6
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1985-03-31,F:Free,,A:Normal value,107.6
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1985-06-30,F:Free,,A:Normal value,109.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1985-09-30,F:Free,,A:Normal value,110.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1985-12-31,F:Free,,A:Normal value,113.1
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1986-03-31,F:Free,,A:Normal value,113.3
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1986-06-30,F:Free,,A:Normal value,115.0
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1986-09-30,F:Free,,A:Normal value,116.9
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1986-12-31,F:Free,,A:Normal value,119.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1987-03-31,F:Free,,A:Normal value,119.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1987-06-30,F:Free,,A:Normal value,121.1
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1987-09-30,F:Free,,A:Normal value,122.0
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1987-12-31,F:Free,,A:Normal value,122.7
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1988-03-31,F:Free,,A:Normal value,122.9
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1988-06-30,F:Free,,A:Normal value,123.9
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1988-09-30,F:Free,,A:Normal value,124.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1988-12-31,F:Free,,A:Normal value,124.9
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1989-03-31,F:Free,,A:Normal value,124.5
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1989-06-30,F:Free,,A:Normal value,125.0
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1989-09-30,F:Free,,A:Normal value,124.7
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1989-12-31,F:Free,,A:Normal value,125.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1990-03-31,F:Free,,A:Normal value,125.5
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1990-06-30,F:Free,,A:Normal value,125.5
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1990-09-30,F:Free,,A:Normal value,125.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1990-12-31,F:Free,,A:Normal value,125.1
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1991-03-31,F:Free,,A:Normal value,124.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1991-06-30,F:Free,,A:Normal value,124.7
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1991-09-30,F:Free,,A:Normal value,123.8
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1991-12-31,F:Free,,A:Normal value,123.1
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1992-03-31,F:Free,,A:Normal value,122.0
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1992-06-30,F:Free,,A:Normal value,121.0
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1992-09-30,F:Free,,A:Normal value,120.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1992-12-31,F:Free,,A:Normal value,119.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1993-03-31,F:Free,,A:Normal value,118.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1993-06-30,F:Free,,A:Normal value,118.3
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1993-09-30,F:Free,,A:Normal value,118.5
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1993-12-31,F:Free,,A:Normal value,118.8
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1994-03-31,F:Free,,A:Normal value,118.8
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1994-06-30,F:Free,,A:Normal value,118.9
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1994-09-30,F:Free,,A:Normal value,118.8
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1994-12-31,F:Free,,A:Normal value,119.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1995-03-31,F:Free,,A:Normal value,119.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1995-06-30,F:Free,,A:Normal value,120.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1995-09-30,F:Free,,A:Normal value,120.7
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1995-12-31,F:Free,,A:Normal value,121.5
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1996-03-31,F:Free,,A:Normal value,121.8
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1996-06-30,F:Free,,A:Normal value,122.3
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1996-09-30,F:Free,,A:Normal value,122.5
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1996-12-31,F:Free,,A:Normal value,122.3
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1997-03-31,F:Free,,A:Normal value,122.1
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1997-06-30,F:Free,,A:Normal value,122.7
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1997-09-30,F:Free,,A:Normal value,123.5
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1997-12-31,F:Free,,A:Normal value,124.1
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1998-03-31,F:Free,,A:Normal value,124.9
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1998-06-30,F:Free,,A:Normal value,127.0
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1998-09-30,F:Free,,A:Normal value,128.1
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1998-12-31,F:Free,,A:Normal value,129.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1999-03-31,F:Free,,A:Normal value,130.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1999-06-30,F:Free,,A:Normal value,131.3
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1999-09-30,F:Free,,A:Normal value,133.1
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,1999-12-31,F:Free,,A:Normal value,133.9
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2000-03-31,F:Free,,A:Normal value,134.8
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2000-06-30,F:Free,,A:Normal value,135.7
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2000-09-30,F:Free,,A:Normal value,136.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2000-12-31,F:Free,,A:Normal value,136.7
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2001-03-31,F:Free,,A:Normal value,136.3
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2001-06-30,F:Free,,A:Normal value,138.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2001-09-30,F:Free,,A:Normal value,140.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2001-12-31,F:Free,,A:Normal value,141.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2002-03-31,F:Free,,A:Normal value,142.0
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2002-06-30,F:Free,,A:Normal value,143.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2002-09-30,F:Free,,A:Normal value,144.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2002-12-31,F:Free,,A:Normal value,145.6
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2003-03-31,F:Free,,A:Normal value,146.1
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2003-06-30,F:Free,,A:Normal value,148.5
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2003-09-30,F:Free,,A:Normal value,149.2
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2003-12-31,F:Free,,A:Normal value,149.4
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2004-03-31,F:Free,,A:Normal value,149.8
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2004-06-30,F:Free,,A:Normal value,150.6
"BIS,WS_CREDIT_GAP,1.0",Q.US.P.A.A,Q:Quarterly,US:United States,P:Private non-financial sector,A:All sectors,A:Credit-to-GDP ratios (actual data),Percentage of GDP,Units,2004-09-30,F:Free,,A:Normal value,151.5
